i,j,k,g_LK,g_h,c_ctx2th,sp_peak_power_log,sp_env_cv,n_events_raw,n_events_valid,n_events_verified,mean_event_dur,pac_mi,ctx_min,ctx_max,ctx_ibi_cv,ctx_n_bursts,ok,fail_reason
13,12,2,0.09428571428571429,0.08857142857142858,0.11000000000000001,0.35717883625279423,0.5484467573848267,17,17,9,0.7465882352941177,0.0004978882239512884,2.076457978649962e-11,64.44929065742055,0.41796329751713734,54,True,
13,12,3,0.09428571428571429,0.08857142857142858,0.155,0.3515066666635582,0.5371123824064196,19,19,5,0.7102631578947369,0.001275917061902732,3.0233892327784166e-11,62.77778036090141,0.427678919331094,54,True,
13,12,4,0.09428571428571429,0.08857142857142858,0.2,0.41752355994053775,0.5216217130701948,22,22,9,0.6176818181818181,0.00260153336020243,4.12345456071929e-11,64.43771929817513,0.3509564562299592,51,True,
13,13,0,0.09428571428571429,0.09428571428571429,0.02,0.38214969460976156,0.5413250310943798,23,23,12,0.5416956521739129,0.000532190812944963,1.0993461322899e-10,63.99969711253542,0.4909101021308848,59,True,
13,13,1,0.09428571428571429,0.09428571428571429,0.065,0.41004700428512153,0.5316770818548999,20,20,10,0.6456999999999999,0.000675412518869662,2.0538723229937295e-11,63.84382622006049,0.43510979650909676,55,True,
13,13,2,0.09428571428571429,0.09428571428571429,0.11000000000000001,0.40314417506375355,0.5699923122083086,18,18,10,0.7312222222222222,0.0012801732896422376,3.178231571513769e-11,63.49342314806335,0.41991047264275094,54,True,
13,13,3,0.09428571428571429,0.09428571428571429,0.155,0.2634259386316561,0.5258883107943108,18,18,10,0.6913888888888889,0.0011853196334000624,3.165725465041671e-11,64.58071692520713,0.44437061334367056,55,True,
13,13,4,0.09428571428571429,0.09428571428571429,0.2,0.39534369685806836,0.5778525994014048,16,16,8,0.7611875,0.0016231822788857551,4.2646476608951734e-11,65.18796850046886,0.4208712243572289,54,True,
13,14,0,0.09428571428571429,0.1,0.02,0.32279221730197555,0.501462876114492,21,21,9,0.624095238095238,0.0016516942911746098,4.530372872631115e-11,63.84825529332214,0.5181242302247425,59,True,
13,14,1,0.09428571428571429,0.1,0.065,0.31080759310276124,0.5199665403888883,19,19,9,0.6895263157894737,0.001590152173267677,1.1890919049137526e-10,63.548550213094956,0.4353089434813243,56,True,
13,14,2,0.09428571428571429,0.1,0.11000000000000001,0.42897676282669367,0.5125110698380443,18,18,9,0.7118888888888889,0.00048642019809452163,3.211315606251837e-11,64.74988120886857,0.4281954908497098,54,True,
13,14,3,0.09428571428571429,0.1,0.155,0.35813445192480475,0.5321910154580567,17,17,7,0.7475294117647058,0.0004947466479188041,2.788387748400077e-11,64.12665256006035,0.5392907843869356,60,True,
13,14,4,0.09428571428571429,0.1,0.2,0.33245435961390085,0.5560450501690531,19,19,11,0.6630526315789473,0.0027589304652177495,7.230420071196837e-11,65.560058466284,0.3758220317548909,52,True,
14,0,0,0.1,0.02,0.02,0.08266065089203688,0.5148424861125631,21,21,6,0.6547619047619048,0.0010838112827844446,4.288958111091849e-11,63.822282315878525,0.4166931698033279,55,True,
14,0,1,0.1,0.02,0.065,0.10027456545823071,0.5173533470517664,17,17,1,0.7129411764705882,0.0006358257665503764,1.3770656486065245e-11,64.37708892284428,0.3896983112760858,52,True,
14,0,2,0.1,0.02,0.11000000000000001,0.037333822612194846,0.5092001386179686,18,18,2,0.7128888888888889,0.0009817632861425128,3.113705705045882e-11,66.5229159412914,0.5959462525819571,64,True,
14,0,3,0.1,0.02,0.155,0.0,0.5293849422324148,17,17,0,0.7581176470588236,0.00058758107108146,6.110192564907407e-11,65.46604071432976,0.41710327091664495,54,True,
14,0,4,0.1,0.02,0.2,0.0,0.5079296537741523,15,15,1,0.8382000000000001,0.0006698061103325774,3.48104466239749e-11,64.37794362547643,0.47525670885782056,57,True,
14,1,0,0.1,0.025714285714285714,0.02,0.0,0.5222144554251525,20,20,2,0.6486999999999999,0.0007755608364948998,2.2093118048356945e-11,65.76678828927776,0.39224759185715186,53,True,
14,1,1,0.1,0.025714285714285714,0.065,0.0,0.4957560716044319,20,20,5,0.6633500000000001,0.0003756470829266088,3.2050151532726757e-11,65.98245908294007,0.4214142504767196,54,True,
14,1,2,0.1,0.025714285714285714,0.11000000000000001,0.0056473893002507046,0.5229656585220818,18,18,1,0.7251111111111112,0.0008680807243785562,9.280648989078396e-11,64.65813726189623,0.36513967586283735,52,True,
14,1,3,0.1,0.025714285714285714,0.155,0.0,0.5178581185563256,21,21,3,0.6022857142857142,0.0009534865337396966,6.714227632795203e-11,65.09419077931344,0.5181259537365579,59,True,
14,1,4,0.1,0.025714285714285714,0.2,0.0,0.5230210478819989,16,16,1,0.6621874999999999,0.0010000103434787127,2.3959734223536958e-11,65.09700647910444,0.3803873916816358,52,True,
14,2,0,0.1,0.03142857142857143,0.02,0.0,0.5279214994188888,17,17,1,0.7391764705882353,0.0005021542744773008,5.865393240522408e-11,64.34927036442929,0.368974242734224,52,True,
14,2,1,0.1,0.03142857142857143,0.065,0.0,0.5430707652151615,19,19,3,0.6555263157894737,0.0007466046351989677,3.0917118856505256e-11,64.00058208126242,0.3986472970023884,53,True,
14,2,2,0.1,0.03142857142857143,0.11000000000000001,0.0023318177543314687,0.5140327441547882,19,19,5,0.688421052631579,0.000621600710090942,6.331061721094719e-11,67.90301335419176,0.3922019739995428,53,True,
14,2,3,0.1,0.03142857142857143,0.155,0.0,0.5095410037386214,16,16,4,0.8009375000000001,0.0015248479614120344,5.74940105114691e-11,63.13880935372895,0.4852504828138185,58,True,
14,2,4,0.1,0.03142857142857143,0.2,0.0,0.5257596861368563,19,19,0,0.708,0.002869758679871863,7.101622740870564e-11,64.10586279426053,0.44032514383439353,56,True,
14,3,0,0.1,0.037142857142857144,0.02,0.0,0.5287639541311712,16,16,1,0.6761874999999999,0.0008382619937605806,4.1376127701855903e-11,65.21651044231697,0.5836901150747198,65,True,
14,3,1,0.1,0.037142857142857144,0.065,0.1367079376193006,0.5256231971495443,13,13,3,0.7770769230769231,0.0018790464311156726,1.668840514679189e-11,64.75887354687325,0.3745729971044477,52,True,
14,3,2,0.1,0.037142857142857144,0.11000000000000001,0.0,0.56159663801389,22,22,4,0.5808181818181818,0.0008206055422776395,6.876156357001531e-11,64.53495008003101,0.4710201703004691,56,True,
14,3,3,0.1,0.037142857142857144,0.155,0.0,0.5460434897354101,14,14,4,0.7855000000000001,0.0030558965972245183,4.3806387285607135e-11,65.42907379656344,0.47812469704946364,57,True,
14,3,4,0.1,0.037142857142857144,0.2,0.0,0.5287618031827442,20,20,2,0.6756,0.001142389336066677,6.437327558288343e-11,66.34618830196811,0.3531345932159629,51,True,
14,4,0,0.1,0.04285714285714286,0.02,0.0,0.5274041523214371,19,19,2,0.7112105263157895,0.0002740950826057231,2.1876957401894636e-11,65.59535647939288,0.4095703100948405,55,True,
14,4,1,0.1,0.04285714285714286,0.065,0.04110956815670712,0.5176210256020559,15,15,1,0.8674666666666667,0.0010020732057184883,1.6450985511701635e-11,63.79272143043931,0.4081114897610853,54,True,
14,4,2,0.1,0.04285714285714286,0.11000000000000001,0.0,0.4865985106071699,16,16,2,0.7869375000000001,0.0012304425474265238,2.4091480714681967e-11,63.75175933639498,0.4660431800802646,56,True,
14,4,3,0.1,0.04285714285714286,0.155,0.0,0.5213057670662565,18,18,1,0.6490555555555556,0.0010966580702826381,1.1267001468269728e-10,64.35550858544033,0.45975807717990086,56,True,
14,4,4,0.1,0.04285714285714286,0.2,0.0,0.540250642672347,21,21,1,0.6221904761904762,0.0022334291226225886,6.122317190243529e-11,66.21733650203647,0.368090441215699,52,True,
14,5,0,0.1,0.04857142857142857,0.02,0.0,0.5183369587027044,17,17,2,0.63,0.000532180110861065,3.309804419315394e-11,63.808388620537244,0.38214307268376274,52,True,
14,5,1,0.1,0.04857142857142857,0.065,0.07860603735100187,0.5067040560105929,16,16,1,0.6846875,0.000914761944438872,8.466430889254454e-11,62.98425197818407,0.5068472103897107,58,True,
14,5,2,0.1,0.04857142857142857,0.11000000000000001,0.03971689905229453,0.5509650120794316,22,22,7,0.5378181818181819,0.0005148761288140377,4.787515177623186e-11,65.10247833361831,0.4259799290996934,54,True,
14,5,3,0.1,0.04857142857142857,0.155,0.010824985493163877,0.5314379218275423,18,18,1,0.6850555555555555,0.0012212860296540089,3.629172334635194e-11,63.03300364769469,0.4623767678523208,56,True,
14,5,4,0.1,0.04857142857142857,0.2,0.0,0.5533273122302451,18,18,2,0.5996666666666667,0.0014061987411771622,3.883617084439692e-11,66.21643744533445,0.3262531724389231,50,True,
14,6,0,0.1,0.054285714285714284,0.02,0.07893239207252811,0.5398044563260618,16,16,2,0.81175,0.00032308469634162093,1.1017716606165936e-11,65.59526597133038,0.5223228634192785,61,True,
14,6,1,0.1,0.054285714285714284,0.065,0.1641278098701237,0.5175531250575057,14,14,2,0.7325,0.0019306289195510505,3.5592792758008835e-11,65.65506741228712,0.6397244928057784,69,True,
14,6,2,0.1,0.054285714285714284,0.11000000000000001,0.014974357370985573,0.4936109509223135,17,17,5,0.6312352941176471,0.000669612466199818,2.9118758362815885e-11,63.81853968019117,0.42496069076839726,56,True,
14,6,3,0.1,0.054285714285714284,0.155,0.09258310362310945,0.5587179516755105,18,18,3,0.6852222222222222,0.0004828713579410658,2.123976416336438e-11,65.32403937579119,0.44492753976948196,55,True,
14,6,4,0.1,0.054285714285714284,0.2,0.1331623992504494,0.5375011502303259,19,19,2,0.7036315789473684,0.0015101600444304977,6.217041727535732e-11,65.34635273071349,0.43104220899587664,55,True,
14,7,0,0.1,0.06,0.02,0.13799325423519998,0.5288243016219623,15,15,4,0.8886666666666668,0.00042874217281007666,7.694853574229445e-11,65.26197968268227,0.4835594122240472,56,True,
14,7,1,0.1,0.06,0.065,0.14095838432005342,0.5131726373183237,16,16,1,0.6656875,0.0007531393495413031,2.2100902640751264e-11,64.81741009488944,0.4035005214367484,53,True,
14,7,2,0.1,0.06,0.11000000000000001,0.11794721888143085,0.49534657012820277,21,21,2,0.5996190476190477,0.0004790665800739417,2.1312590382073382e-11,63.79399801845335,0.28769378318612043,50,True,
14,7,3,0.1,0.06,0.155,0.10184226969417397,0.5324654749920316,23,23,9,0.5885652173913043,0.001993321830541582,2.6368277211915714e-11,65.00646159172294,0.4154383982082899,54,True,
14,7,4,0.1,0.06,0.2,0.03611126186641937,0.5696333889902659,19,19,2,0.6679999999999999,0.0031534853016865092,1.5105036287043683e-11,64.6495340937553,0.5392980006692434,60,True,
14,8,0,0.1,0.06571428571428571,0.02,0.15039526561837063,0.4958716720886962,14,14,1,0.9092857142857141,0.0006677644559460207,3.306608126587679e-11,65.18912998443356,0.4864778747598327,58,True,
14,8,1,0.1,0.06571428571428571,0.065,0.3716791297961078,0.5254899153621748,23,23,7,0.5649565217391305,0.0004220590867297155,3.443705402035361e-11,63.68967875529578,0.47976595532466637,57,True,
14,8,2,0.1,0.06571428571428571,0.11000000000000001,0.1928313655215184,0.5592196960222863,19,19,3,0.6863684210526316,0.0011735482419393374,5.591003900155793e-11,63.968918298016376,0.48123702838728516,58,True,
14,8,3,0.1,0.06571428571428571,0.155,0.11981391263602008,0.5383614097925578,22,22,3,0.5855000000000001,0.0003148023503392965,7.555820891196793e-11,63.5640793758592,0.3663940803429367,51,True,
14,8,4,0.1,0.06571428571428571,0.2,0.15199132719252273,0.5280749599340755,19,19,7,0.6603157894736841,0.0020883115221169294,7.26638845762065e-11,64.70374869230523,0.4659795667741522,57,True,
